#MetaNetX/TSV/enzymes.tsv 1.1
#reac_ID	complex	LB	UB	direction
MAR00223	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00224	ENSG00000165029	0	1000	LR
MAR00225	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00226	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00227	ENSG00000172893	0	1000	LR
MAR00228	ENSG00000172893	0	1000	LR
MAR00229		-1000	1000	B
MAR00230	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00231	ENSG00000165029	0	1000	LR
MAR00232	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00233	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00234	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00235	ENSG00000165029	0	1000	LR
MAR00236	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00237	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00238	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00239	ENSG00000165029	0	1000	LR
MAR00240	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00241	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00242	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00243	ENSG00000165029	0	1000	LR
MAR00244	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00245	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00246	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00247	ENSG00000165029	0	1000	LR
MAR00248	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00249	ENSG00000068366;ENSG00000103740;ENSG00000119673;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000177465;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00250	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00251		0	1000	LR
MAR00252	ENSG00000178537	-1000	1000	B
MAR00253	ENSG00000165029	0	1000	LR
MAR00254	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00255	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00256	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00257	ENSG00000165029	0	1000	LR
MAR00258	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00259	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00260	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00261	ENSG00000165029	0	1000	LR
MAR00262	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00263	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	0	1000	LR
MAR00264	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00265	ENSG00000165029	0	1000	LR
MAR00266	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00267	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00268	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00269	ENSG00000165029	0	1000	LR
MAR00270	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00271	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00272	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00273	ENSG00000165029	0	1000	LR
MAR00274	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00275	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00276	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00277	ENSG00000165029	0	1000	LR
MAR00278	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00279	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00280	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00281	ENSG00000165029	0	1000	LR
MAR00282	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00283	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00284	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00285	ENSG00000160752	0	1000	LR
MAR00286		-1000	1000	B
MAR00287	ENSG00000165029	0	1000	LR
MAR00288	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00289	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00290	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00291	ENSG00000165029	0	1000	LR
MAR00292	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00293	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00294	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00295	ENSG00000165029	0	1000	LR
MAR00296	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00297	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00298	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00299	ENSG00000165029	0	1000	LR
MAR00300	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00301	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00302	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00303	ENSG00000165029	0	1000	LR
MAR00304	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00305	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00306	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00307	ENSG00000165029	0	1000	LR
MAR00308	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00309	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00310	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00311	ENSG00000165029	0	1000	LR
MAR00312	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00313	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00314	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00315		-1000	1000	B
MAR00316		0	1000	LR
MAR00317	ENSG00000165029	0	1000	LR
MAR00318	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00319	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00320	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00321	ENSG00000165029	0	1000	LR
MAR00322	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00323	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00324	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00325	ENSG00000165029	0	1000	LR
MAR00326	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00327	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00328	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00329	ENSG00000165029	0	1000	LR
MAR00330	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00331	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00332	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00333		-1000	1000	B
MAR00334	ENSG00000036565;ENSG00000165646	0	1000	LR
MAR00335	ENSG00000165029	0	1000	LR
MAR00336	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00337	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00338	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00339	ENSG00000165029	0	1000	LR
MAR00340	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00341	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00342	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00343	ENSG00000165029	0	1000	LR
MAR00344	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00345	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00346	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00347	ENSG00000165029	0	1000	LR
MAR00348	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00349	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00350	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00351	ENSG00000165029	0	1000	LR
MAR00352	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00353	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00354	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00355	ENSG00000165029	0	1000	LR
MAR00356	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00357	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00358	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00359	ENSG00000165029	0	1000	LR
MAR00360	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00361	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00362	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00363	ENSG00000165029	0	1000	LR
MAR00364	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00365	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00366	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00367	ENSG00000165029	0	1000	LR
MAR00368	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00369	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00370	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00371	ENSG00000165029	0	1000	LR
MAR00372	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00373	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00374	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00375	ENSG00000165029	0	1000	LR
MAR00376	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00377	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00378	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00379	ENSG00000165029	0	1000	LR
MAR00380	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00381	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00382	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00383	ENSG00000165029	0	1000	LR
MAR00384	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00385	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00386	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00387	ENSG00000165029	0	1000	LR
MAR00388	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00389	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00390	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00391	ENSG00000165029	0	1000	LR
MAR00392	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00393	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00394	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00395	ENSG00000165029	0	1000	LR
MAR00396	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
MAR00397	ENSG00000068366;ENSG00000103740;ENSG00000123983;ENSG00000130377;ENSG00000140284;ENSG00000151726;ENSG00000164398;ENSG00000197142;ENSG00000239642	-1000	1000	B
MAR00398	ENSG00000097021;ENSG00000119673;ENSG00000136881;ENSG00000177465;ENSG00000184227;ENSG00000205669	0	1000	LR
MAR00399	ENSG00000165029	0	1000	LR
MAR00400	ENSG00000113396;ENSG00000121769;ENSG00000130304;ENSG00000135218;ENSG00000143554;ENSG00000145384;ENSG00000163586;ENSG00000164434;ENSG00000164687;ENSG00000167114;ENSG00000170231;ENSG00000170323;ENSG00000197416;ENSG00000205186	0	1000	LR
