#MetaNetX/TSV/enzymes.tsv 1.1
#reac_ID	complex	LB	UB	direction
mnxr100325c3	GHRA_ECOLI;GHRB_ECOLI	0	1000	LR
mnxr100326c3	GLDA_ECOLI	-1000	0	RL
mnxr100328c3	GLXK2_ECOLI	-1000	0	RL
mnxr100329c3	GLXK1_ECOLI	-1000	0	RL
mnxr100331c3	GHRA_ECOLI;GHRB_ECOLI	0	1000	LR
mnxr100332c3	GHRA_ECOLI;GHRB_ECOLI	0	1000	LR
mnxr100334c3c19	GLCA_ECOLI;LLDP_ECOLI	-1000	1000	B
mnxr100336c3	GHRA_ECOLI;GHRB_ECOLI	0	1000	LR
mnxr100339c3	GLCD_ECOLI+GLCE_ECOLI+GLCF_ECOLI	-1000	0	RL
mnxr100340c3	GLCD_ECOLI+GLCE_ECOLI+GLCF_ECOLI	0	1000	LR
mnxr100341c3	GLCD_ECOLI+GLCE_ECOLI+GLCF_ECOLI	0	1000	LR
mnxr100343c2b		0	1000	LR
mnxr100343c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr100343c3c19	GLPF_ECOLI;s0001	-1000	1000	B
mnxr100348c3	GLPK_ECOLI	-1000	0	RL
mnxr100351c3c19	YAAJ_ECOLI	0	1000	LR
mnxr100353c3	GLO2_ECOLI	0	1000	LR
mnxr100354c3	HCHA_ECOLI	-1000	0	RL
mnxr100355c3	LGUL_ECOLI	-1000	0	RL
mnxr100368c3c19	CYCA_ECOLI;YEAV_ECOLI	0	1000	LR
mnxr100371c2b		0	1000	LR
mnxr100371c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr100371c3c19	GLPF_ECOLI	-1000	1000	B
mnxr100389c3	6PGD_ECOLI	-1000	0	RL
mnxr100390c3	GNTK_ECOLI;IDNK_ECOLI	-1000	0	RL
mnxr100410c19	GLPQ_ECOLI	-1000	0	RL
mnxr100410c3	UGPQ_ECOLI	-1000	0	RL
mnxr100413c19	GLPQ_ECOLI	0	1000	LR
mnxr100413c3	UGPQ_ECOLI	0	1000	LR
mnxr100443c2b		0	1000	LR
mnxr100443c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr100446c3	BTUE_ECOLI	0	1000	LR
mnxr100447c3c19	CYDC_ECOLI+CYDD_ECOLI	-1000	0	RL
mnxr100448c3c19	GSIA_ECOLI+GSIB_ECOLI+GSIC_ECOLI+GSID_ECOLI	-1000	0	RL
mnxr100449c2b		0	1000	LR
mnxr100449c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr100450c3	GSHB_ECOLI	-1000	0	RL
mnxr100482c3	CAN_ECOLI;CYNT_ECOLI	-1000	1000	B
mnxr100493c3		0	1000	LR
mnxr100494c2b		0	1000	LR
mnxr100494c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr100494c3c19	s0001	-1000	0	RL
mnxr100495c2b		0	1000	LR
mnxr100495c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr100495c3c19	s0001	-1000	1000	B
mnxr100555c3	PAAH_ECOLI	-1000	1000	B
mnxr100566c3	UBIA_ECOLI	-1000	0	RL
mnxr100570c3c19	MHPT_ECOLI	-1000	1000	B
mnxr100571c2b		0	1000	LR
mnxr100571c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr100587c3	HISX_ECOLI	-1000	0	RL
mnxr100602c3	RFAC_ECOLI	0	1000	LR
mnxr100606c3	RFAQ_ECOLI	0	1000	LR
mnxr100611c3	THIM_ECOLI	-1000	0	RL
mnxr100622c3c19	ATOE_ECOLI	-1000	1000	B
mnxr100623c19c3	ZNTA_ECOLI	-1000	0	RL
mnxr100624c3c19	FIEF_ECOLI	0	1000	LR
mnxr100625c2b		0	1000	LR
mnxr100625c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr100642c3	HIS7_ECOLI	-1000	0	RL
mnxr100644c3c19	HISJ_ECOLI+HISM_ECOLI+HISP_ECOLI+HISQ_ECOLI	0	1000	LR
mnxr100649c2b		0	1000	LR
mnxr100649c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr100657c3c19	KDPA_ECOLI+KDPB_ECOLI+KDPC_ECOLI;KDPA_ECOLI+KDPB_ECOLI+KDPC_ECOLI+KDPF_ECOLI	-1000	0	RL
mnxr100658c3	HEM3_ECOLI	-1000	0	RL
mnxr100676c3c19	RHTA_ECOLI;RHTB_ECOLI	0	1000	LR
mnxr100678c2b		0	1000	LR
mnxr100678c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr100679c3	HOA_ECOLI	0	1000	LR
mnxr100682c3	GARR_ECOLI;GLXR_ECOLI	-1000	1000	B
mnxr100692c3	HYI_ECOLI	-1000	1000	B
mnxr100696c3c19	MHPT_ECOLI	-1000	1000	B
mnxr100697c2b		0	1000	LR
mnxr100697c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr100734c3	AK1H_ECOLI;AK2H_ECOLI	-1000	1000	B
mnxr100737c3	KHSE_ECOLI	-1000	0	RL
mnxr100750c2b		0	1000	LR
mnxr100750c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr100753c3c19	CYBH_ECOLI+MBHL_ECOLI+MBHS_ECOLI;HYBA_ECOLI+HYBB_ECOLI+MBHM_ECOLI+MBHT_ECOLI;HYCB_ECOLI+HYCC_ECOLI+HYCD_ECOLI+HYCE_ECOLI+HYCF_ECOLI+HYCG_ECOLI	-1000	0	RL
mnxr100754c3c19	CYBH_ECOLI+MBHL_ECOLI+MBHS_ECOLI;HYBA_ECOLI+HYBB_ECOLI+MBHM_ECOLI+MBHT_ECOLI	-1000	0	RL
mnxr100755c3c19	CYBH_ECOLI+MBHL_ECOLI+MBHS_ECOLI;HYBA_ECOLI+HYBB_ECOLI+MBHM_ECOLI+MBHT_ECOLI	-1000	0	RL
mnxr100763c3		0	1000	LR
mnxr100766c3	ISCS_ECOLI+ISCU_ECOLI	-1000	0	RL
mnxr100767c3	ISCS_ECOLI+ISCU_ECOLI	0	1000	LR
mnxr100768c3	ISCS_ECOLI+ISCU_ECOLI	0	1000	LR
mnxr100769c3	ISCA_ECOLI+ISCU_ECOLI	-1000	0	RL
mnxr100770c3	ISCU_ECOLI	0	1000	LR
mnxr100771c3	ISCA_ECOLI+ISCU_ECOLI	-1000	0	RL
mnxr100784c3	ENTC_ECOLI;MENF_ECOLI	-1000	1000	B
mnxr100790c3	ISCS_ECOLI	-1000	0	RL
mnxr100796c3	IDI_ECOLI	-1000	1000	B
mnxr100801c3	IDND_ECOLI	-1000	1000	B
mnxr100802c3	IDND_ECOLI	-1000	0	RL
mnxr100803c3c19	IDNT_ECOLI	-1000	1000	B
mnxr100804c2b		0	1000	LR
mnxr100804c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr100813c3	HIS7_ECOLI	0	1000	LR
mnxr100821c3c19	LIVF_ECOLI+LIVG_ECOLI+LIVH_ECOLI+LIVJ_ECOLI+LIVM_ECOLI	-1000	0	RL
mnxr100822c3c19	BRNQ_ECOLI	0	1000	LR
mnxr100824c2b		0	1000	LR
mnxr100824c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr100825c3c19	YJEH_ECOLI	0	1000	LR
mnxr100826c3	LEUC_ECOLI+LEUD_ECOLI	-1000	1000	B
mnxr100827c3	LEUC_ECOLI+LEUD_ECOLI	-1000	1000	B
mnxr100874c3	ISPH_ECOLI	0	1000	LR
mnxr100878c3	DMLA_ECOLI;LEU3_ECOLI	-1000	0	RL
mnxr100880c3c19	SSUA_ECOLI+SSUB_ECOLI+SSUC_ECOLI;TAUA_ECOLI+TAUB_ECOLI+TAUC_ECOLI	0	1000	LR
mnxr100881c2b		0	1000	LR
mnxr100881c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr100935c3	SGBH_ECOLI;ULAD_ECOLI	0	1000	LR
mnxr100939c3c19	CHAA_ECOLI;KEFB_ECOLI;KEFC_ECOLI;MDFA_ECOLI	0	1000	LR
mnxr100950c2b		-1000	1000	B
mnxr100950c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr100951c3c19	KCH_ECOLI;KUP_ECOLI;SAPD_ECOLI+TRKA_ECOLI+TRKG_ECOLI;SAPD_ECOLI+TRKA_ECOLI+TRKH_ECOLI	0	1000	LR
mnxr100999c2b		0	1000	LR
mnxr100999c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr101003c2b		0	1000	LR
mnxr101003c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr101004c3c19	DTPA_ECOLI;DTPB_ECOLI;DTPC_ECOLI;DTPD_ECOLI	0	1000	LR
mnxr101005c2b		0	1000	LR
mnxr101005c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr101006c3c19	DTPA_ECOLI;DTPB_ECOLI;DTPC_ECOLI;DTPD_ECOLI	0	1000	LR
mnxr101008c3	GLDA_ECOLI	0	1000	LR
mnxr101011c3	PEPD_ECOLI	-1000	0	RL
mnxr101018c3	ALDA_ECOLI	-1000	0	RL
mnxr101036c3	PDER_ECOLI	-1000	0	RL
mnxr101037c3	LDHD_ECOLI	-1000	1000	B
mnxr101039c3	DLD_ECOLI	-1000	0	RL
mnxr101078c2	PAGP_ECOLI	0	1000	LR
mnxr101080c3	LPLA_ECOLI	-1000	0	RL
mnxr101082c3c19	MSBA_ECOLI	-1000	0	RL
mnxr101089c3	LIPB_ECOLI	-1000	0	RL
mnxr101090c3	LIPA_ECOLI	-1000	0	RL
mnxr101091c3c19		0	1000	LR
mnxr101141c19	TESA_ECOLI	0	1000	LR
mnxr101142c19	TESA_ECOLI	-1000	0	RL
mnxr101143c19	TESA_ECOLI	-1000	0	RL
mnxr101145c19	TESA_ECOLI	-1000	0	RL
mnxr101146c19	TESA_ECOLI	-1000	0	RL
mnxr101147c19	TESA_ECOLI	-1000	0	RL
mnxr101148c19	TESA_ECOLI	-1000	0	RL
mnxr101149c19	TESA_ECOLI	-1000	0	RL
mnxr101150c19	TESA_ECOLI	-1000	0	RL
mnxr101151c19	TESA_ECOLI	-1000	0	RL
mnxr101152c19	TESA_ECOLI	-1000	0	RL
mnxr101154c19	TESA_ECOLI	-1000	0	RL
mnxr101155c19	TESA_ECOLI	-1000	0	RL
mnxr101156c19	TESA_ECOLI	-1000	0	RL
mnxr101157c19	TESA_ECOLI	-1000	0	RL
mnxr101158c19	TESA_ECOLI	-1000	0	RL
mnxr101159c19	TESA_ECOLI	-1000	0	RL
mnxr101160c19	TESA_ECOLI	-1000	0	RL
mnxr101161c19	TESA_ECOLI	-1000	0	RL
mnxr101162c3	PLDB_ECOLI	-1000	0	RL
mnxr101163c3	PLDB_ECOLI	-1000	0	RL
mnxr101164c3	PLDB_ECOLI	-1000	0	RL
mnxr101165c3	PLDB_ECOLI	-1000	0	RL
mnxr101166c3	PLDB_ECOLI	-1000	0	RL
mnxr101167c3	PLDB_ECOLI	-1000	0	RL
mnxr101168c3	PLDB_ECOLI	-1000	0	RL
mnxr101169c3	PLDB_ECOLI	-1000	0	RL
mnxr101170c3	PLDB_ECOLI	-1000	0	RL
mnxr101171c3	PLDB_ECOLI	-1000	0	RL
mnxr101172c3	PLDB_ECOLI	-1000	0	RL
mnxr101173c3	PLDB_ECOLI	-1000	0	RL
mnxr101174c3	PLDB_ECOLI	-1000	0	RL
mnxr101175c3	PLDB_ECOLI	-1000	0	RL
mnxr101176c3	PLDB_ECOLI	-1000	0	RL
mnxr101177c3	PLDB_ECOLI	-1000	0	RL
mnxr101178c3	PLDB_ECOLI	-1000	0	RL
mnxr101179c3	PLDB_ECOLI	-1000	0	RL
mnxr101180c3	PLDB_ECOLI	-1000	0	RL
mnxr101181c3	PLDB_ECOLI	-1000	0	RL
mnxr101182c3	PLDB_ECOLI	-1000	0	RL
mnxr101183c3	PLDB_ECOLI	-1000	0	RL
mnxr101184c3	PLDB_ECOLI	-1000	0	RL
mnxr101185c3	PLDB_ECOLI	-1000	0	RL
mnxr101187c3	PLDB_ECOLI	-1000	0	RL
mnxr101189c3	PLDB_ECOLI	-1000	0	RL
mnxr101190c3	PLDB_ECOLI	-1000	0	RL
mnxr101191c3	PLDB_ECOLI	-1000	0	RL
mnxr101192c3	PLDB_ECOLI	-1000	0	RL
mnxr101193c3	PLDB_ECOLI	-1000	0	RL
mnxr101194c3	PLDB_ECOLI	-1000	0	RL
mnxr101195c3	PLDB_ECOLI	-1000	0	RL
mnxr101196c3	PLDB_ECOLI	-1000	0	RL
mnxr101242c3	YDFG_ECOLI	-1000	1000	B
mnxr101254c3	EPMB_ECOLI	-1000	1000	B
mnxr101265c3c19	ARGT_ECOLI+HISM_ECOLI+HISP_ECOLI+HISQ_ECOLI	0	1000	LR
mnxr101266c3c19	LYSP_ECOLI	0	1000	LR
mnxr101267c3c19	ARGO_ECOLI;LYSO_ECOLI	0	1000	LR
mnxr101271c3c19	RHAT_ECOLI	0	1000	LR
mnxr101272c2b		0	1000	LR
mnxr101272c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr101273c3	LLDD_ECOLI;YKGE_ECOLI+YKGF_ECOLI+YKGG_ECOLI	-1000	0	RL
mnxr101275c3	LLDD_ECOLI;YKGE_ECOLI+YKGF_ECOLI+YKGG_ECOLI	-1000	0	RL
mnxr101277c3c19	GLCA_ECOLI;LLDP_ECOLI	-1000	1000	B
mnxr101339c3	DMLA_ECOLI	-1000	0	RL
mnxr101340c3c19	DCTA_ECOLI	0	1000	LR
mnxr101341c2b		0	1000	LR
mnxr101341c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr101367c2b		0	1000	LR
mnxr101367c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr101370c3c19	DCTA_ECOLI	0	1000	LR
mnxr101371c3c19	DCUA_ECOLI;DCUB_ECOLI	0	1000	LR
mnxr101373c3c19		0	1000	LR
mnxr101439c3	MDH_ECOLI	-1000	1000	B
mnxr101440c3	MQO_ECOLI	0	1000	LR
mnxr101441c3	MQO_ECOLI	0	1000	LR
mnxr101443c3	MAO2_ECOLI	0	1000	LR
mnxr101446c3	MAO1_ECOLI	-1000	0	RL
mnxr101450c3	FLAV_ECOLI+ISPG_ECOLI;FLAW_ECOLI+ISPG_ECOLI	0	1000	LR
mnxr101464c2b		0	1000	LR
mnxr101464c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr101464c3c19	s0001	-1000	1000	B
mnxr101472c3c19	METI_ECOLI+METN_ECOLI+METQ_ECOLI	0	1000	LR
mnxr101473c2b		0	1000	LR
mnxr101473c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr101489c3c19	METI_ECOLI+METN_ECOLI+METQ_ECOLI	-1000	0	RL
mnxr101491c3c19	LEUE_ECOLI;YJEH_ECOLI	0	1000	LR
mnxr101493c2b		0	1000	LR
mnxr101493c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr101505c3c19	ATMA_ECOLI	-1000	0	RL
mnxr101507c2b		-1000	1000	B
mnxr101507c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr101507c3c19	CORA_ECOLI	0	1000	LR
mnxr101508c3c19		-1000	1000	B
mnxr101551c3	MGSA_ECOLI	-1000	0	RL
mnxr101582c2b		0	1000	LR
mnxr101582c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr101669c3c19	FIEF_ECOLI;ZITB_ECOLI	0	1000	LR
mnxr101670c2b		-1000	1000	B
mnxr101670c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr101670c3c19	MNTP_ECOLI;ZUPT_ECOLI	-1000	1000	B
mnxr101681c3c19	MNTH_ECOLI	0	1000	LR
mnxr101682c3	ISCS_ECOLI+MOAD_ECOLI	0	1000	LR
mnxr101689c3c19	CYSA_ECOLI+CYSP_ECOLI+CYST_ECOLI+CYSW_ECOLI;CYSA_ECOLI+CYST_ECOLI+CYSW_ECOLI+SUBI_ECOLI;MODA_ECOLI+MODB_ECOLI+MODC_ECOLI	-1000	0	RL
mnxr101690c2b		-1000	1000	B
mnxr101690c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr101715c3		0	1000	LR
mnxr101730c3	MOG_ECOLI	0	1000	LR
mnxr101736c3	MOEB_ECOLI	-1000	0	RL
mnxr101737c3	RUTE_ECOLI;YDFG_ECOLI	0	1000	LR
mnxr101741c3c19	SSUA_ECOLI+SSUB_ECOLI+SSUC_ECOLI	0	1000	LR
mnxr101742c2b		0	1000	LR
mnxr101742c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr101756c3	s0001	-1000	0	RL
mnxr101798c3		0	1000	LR
mnxr101803c3c19	CHAA_ECOLI;MDFA_ECOLI	0	1000	LR
mnxr101804c2b		-1000	1000	B
mnxr101804c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr101808c2b		0	1000	LR
mnxr101808c2c19	OMPC_ECOLI;OMPF_ECOLI;OMPN_ECOLI;PHOE_ECOLI	-1000	1000	B
mnxr101808c3c19		0	1000	LR
mnxr101863c3	CHRR_ECOLI;KEFF_ECOLI;NDH_ECOLI;NQOR_ECOLI	0	1000	LR
mnxr101864c3c19	NUOA_ECOLI+NUOB_ECOLI+NUOCD_ECOLI+NUOE_ECOLI+NUOF_ECOLI+NUOG_ECOLI+NUOH_ECOLI+NUOI_ECOLI+NUOJ_ECOLI+NUOK_ECOLI+NUOL_ECOLI+NUOM_ECOLI+NUON_ECOLI	-1000	0	RL
mnxr101865c3c19	NUOA_ECOLI+NUOB_ECOLI+NUOCD_ECOLI+NUOE_ECOLI+NUOF_ECOLI+NUOG_ECOLI+NUOH_ECOLI+NUOI_ECOLI+NUOJ_ECOLI+NUOK_ECOLI+NUOL_ECOLI+NUOM_ECOLI+NUON_ECOLI	-1000	0	RL
mnxr101866c3c19	NUOA_ECOLI+NUOB_ECOLI+NUOCD_ECOLI+NUOE_ECOLI+NUOF_ECOLI+NUOG_ECOLI+NUOH_ECOLI+NUOI_ECOLI+NUOJ_ECOLI+NUOK_ECOLI+NUOL_ECOLI+NUOM_ECOLI+NUON_ECOLI	-1000	0	RL
mnxr101872c3	CHRR_ECOLI;KEFF_ECOLI;NDH_ECOLI;NQOR_ECOLI	0	1000	LR
mnxr101876c3	CHRR_ECOLI;KEFF_ECOLI;NDH_ECOLI;NQOR_ECOLI	0	1000	LR
mnxr101879c3	AHPC_ECOLI+AHPF_ECOLI	0	1000	LR
mnxr101882c3	NADK_ECOLI	-1000	0	RL
mnxr101891c3	MDAB_ECOLI	-1000	0	RL
