#SOLVER	GUROBI
#METHOD	
#TOLERANCE	1e-08
#GROWTH	2.75298377968802	reacF6748CE0
#GROWTH_SUB	2.75298377968813	reacF6748CE0
mnxr102981c19	A
mnxr102982c19	A
mnxr102983c19	A
mnxr102984c19	A
mnxr102985c19	A
mnxr102986c19	A
mnxr102987c19	A
mnxr102989c19	A
mnxr102990c19	A
mnxr102991c19	A
mnxr102993c19	A
mnxr102995c19	A
mnxr102996c19	A
mnxr102997c19	A
mnxr102998c19	A
mnxr102999c19	A
mnxr103000c19	A
mnxr103002c19	A
mnxr103003c19	A
mnxr103004c19	A
mnxr103005c19	A
mnxr103006c19	A
mnxr103007c19	A
mnxr103008c19	A
mnxr103009c19	A
mnxr103045c3	A
mnxr103050c3	A
mnxr103051c2b	a
mnxr103051c2c19	a
mnxr103054c3c19	a
mnxr103056c3	A
mnxr103064c3	A
mnxr103067c3	A
mnxr103069c3	A
mnxr103071c2b	a
mnxr103071c2c19	a
mnxr103071c3c19	a
mnxr103093c3c19	a
mnxr103094c2b	a
mnxr103094c2c19	a
mnxr103095c3	A
mnxr103096c3	A
mnxr103098c3	A
mnxr103099c3	A
mnxr103108c3	A
mnxr103113c3	A
mnxr103114c3	A
mnxr103135c3c19	a
mnxr103136c2b	a
mnxr103136c2c19	a
mnxr103140c3	A
mnxr103149c19	a
mnxr103151c2b	a
mnxr103151c2c19	a
mnxr103156c3	A
mnxr103169c3	A
mnxr103197c3c19	A
mnxr103210c3c19	A
mnxr103226c3	A
mnxr103227c3c19	a
mnxr103228c2b	a
mnxr103228c2c19	a
mnxr103229c3	A
mnxr103230c3	A
mnxr103231c3	A
mnxr103233c3	A
mnxr103235c3	A
mnxr103266c3	A
mnxr103267c3	A
mnxr103268c3	A
mnxr103270c3	A
mnxr103272c3	A
mnxr103332c19	a
mnxr103336c3c19	A
mnxr103337c3	A
mnxr103338c3c19	A
mnxr103339c2b	A
mnxr103339c2c19	A
mnxr103340c3c19	A
mnxr103355c3	A
mnxr103357c3	A
mnxr103358c2b	a
mnxr103358c2c19	a
mnxr103358c3c19	a
mnxr103361c3	A
mnxr103362c3	A
mnxr103364c2b	a
mnxr103364c2c19	a
mnxr103364c3c19	a
mnxr103368c3	A
mnxr103370c2b	a
mnxr103370c2c19	a
mnxr103370c3c19	a
mnxr103371c3	A
mnxr103383c3	A
mnxr103384c2b	A
mnxr103384c2c19	A
mnxr103385c3c19	A
mnxr103400c3	A
mnxr103402c3	A
mnxr103434c3	a
mnxr103993c3	a
mnxr104014c2b	B
mnxr104014c2c19	A
mnxr104025c3	A
mnxr104036c2b	a
mnxr104036c2c19	a
mnxr104072c3	A
mnxr104075c3	A
mnxr104078c3	A
mnxr104081c3	A
mnxr104083c3	A
mnxr104116c3	B
mnxr104149c3	A
mnxr104150c3	A
mnxr104151c3	A
mnxr104152c3	A
mnxr104171c3	A
mnxr104172c3	A
mnxr104239c3	A
mnxr104272c3	B
mnxr104288c2b	a
mnxr104288c2c19	a
mnxr104298c3	A
mnxr104300c3	A
mnxr104301c3	A
mnxr104319c3	B
mnxr104320c3	B
mnxr104323c3	b
mnxr104325c2b	b
mnxr104325c2c19	b
mnxr104327c2b	b
mnxr104327c2c19	b
mnxr104338c3	A
mnxr104346c3c19	A
mnxr104352c3c19	A
mnxr104354c2b	A
mnxr104354c2c19	A
mnxr104354c3c19	A
mnxr104357c3	a
mnxr104362c3	A
mnxr104368c3	A
mnxr104378c3	A
mnxr104379c3	A
mnxr104380c3	A
mnxr104393c3c19	a
mnxr104394c2b	a
mnxr104394c2c19	a
mnxr104456c2b	B
mnxr104456c2c19	B
mnxr104456c3c19	B
mnxr104460c2b	a
mnxr104460c2c19	a
mnxr104466c3c19	A
mnxr104469c2b	A
mnxr104469c2c19	A
mnxr104477c3	A
mnxr104494c3c19	A
mnxr104495c2b	A
mnxr104495c2c19	A
mnxr104497c3c19	A
mnxr104540c3	A
mnxr104541c3	A
mnxr104611c3c19	A
mnxr104619c2b	A
mnxr104619c2c19	A
mnxr104619c3c19	A
mnxr104620c3c19	A
mnxr104621c3c19	A
mnxr104633c3c19	A
mnxr104642c3c19	A
mnxr104645c3c19	a
mnxr104646c2b	a
mnxr104646c2c19	a
mnxr104650c3	A
mnxr104655c3c19	A
mnxr104659c3	A
mnxr104714c3	A
mnxr104718c3	a
mnxr104722c2b	a
mnxr104722c2c19	a
mnxr104723c3c19	a
mnxr104724c2b	a
mnxr104724c2c19	a
mnxr104725c3c19	A
mnxr104730c3	a
mnxr104732c3c19	a
mnxr104733c2b	a
mnxr104733c2c19	a
mnxr104749c2b	a
mnxr104749c2c19	a
mnxr104756c3	A
mnxr104762c3	A
mnxr104764c19c3	b
mnxr104765c19c3	b
mnxr104805c19c3	A
mnxr104818c3c19	A
mnxr104821c2b	A
mnxr104821c2c19	A
mnxr104827c3c19	a
mnxr104833c3	A
mnxr104834c3	A
mnxr104842c3c19	A
mnxr104845c2b	a
mnxr104845c2c19	a
mnxr104846c3	A
mnxr104849c3c19	A
mnxr104850c3c19	A
mnxr104851c3c19	A
mnxr104852c2b	A
mnxr104852c2c19	A
mnxr104853c2b	A
mnxr104853c2c19	A
mnxr104854c3c19	A
mnxr104861c3	A
mnxr104868c3	A
mnxr104884c2b	a
mnxr104884c2c19	a
mnxr104885c3	A
mnxr104898c3	a
mnxr104907c3	A
mnxr104964c3c19	b
mnxr104966c2b	a
mnxr104966c2c19	a
mnxr104976c2b	B
mnxr104976c2c19	A
mnxr104978c3c19	B
mnxr104979c2b	B
mnxr104979c2c19	B
mnxr104985c2b	a
mnxr104985c2c19	a
mnxr104996c19	a
mnxr105000c3	A
mnxr105002c2b	A
mnxr105002c2c19	A
mnxr105002c3c19	A
mnxr105003c3c19	A
mnxr105013c3	A
mnxr105074c3	B
mnxr105091c3	A
mnxr105114c3c19	B
mnxr105116c3	A
mnxr105133c3	B
mnxr105139c3	A
mnxr105140c3	A
mnxr105145c2b	a
mnxr105145c2c19	a
mnxr105147c2b	A
mnxr105147c2c19	A
mnxr105147c3c19	A
mnxr105148c3c19	A
mnxr105152c3	A
mnxr105187c3c19	A
mnxr105188c3c19	A
mnxr105190c2b	A
mnxr105190c2c19	A
mnxr105217c3	A
mnxr105224c3	a
mnxr105226c2b	A
mnxr105226c2c19	A
mnxr105226c3c19	A
mnxr105227c3c19	A
mnxr105268c3c19	a
mnxr105270c2b	a
mnxr105270c2c19	a
mnxr105271c3c19	a
mnxr105277c3c19	A
mnxr105278c3c19	A
mnxr105280c2b	A
mnxr105280c2c19	A
mnxr105280c3c19	A
mnxr105281c3c19	A
mnxr105373c3	A
mnxr106519c3	A
mnxr107148c3	A
mnxr108088c3	B
mnxr108734c3	A
mnxr109272c3	A
mnxr109490c3	A
mnxr110946c3	b
mnxr111053c3	A
mnxr113603c3	A
mnxr114036c3	A
mnxr115029c3	b
mnxr115894c3	a
mnxr115917c3	A
mnxr115959c3	b
mnxr116013c3	A
mnxr123213c3	A
mnxr123302c3	B
mnxr123320c3	A
mnxr123321c3	A
mnxr123407c3c19	A
mnxr123969c3c19	A
mnxr124001c3c19	B
mnxr124002c3c19	B
mnxr124011c2b	B
mnxr124017c2b	A
mnxr124017c2c19	A
mnxr124017c3b	A
mnxr124017c3c19	A
mnxr124018c3c19	A
mnxr124027c3c19	b
mnxr124028c3c19	b
mnxr124032c2c19	B
mnxr124032c3c19	B
mnxr124046c3c19	A
mnxr124047c3c19	A
mnxr125801c3	A
mnxr126136c3	a
mnxr126234c3	A
mnxr126347c3	b
mnxr131355c3b	A
mnxr132656c3	A
mnxr133772c3	A
mnxr133777c3	A
mnxr133780c3	A
mnxr134418c3	A
mnxr135757c3	b
mnxr135910c3	A
mnxr137261c3b	A
mnxr137689c3	A
mnxr138045c3	a
mnxr138059c3	A
mnxr138060c3	A
mnxr138070c2b	a
mnxr138070c2c19	a
mnxr138144c3	B
mnxr138151c3	B
mnxr138170c3c19	B
mnxr138171c2b	B
mnxr138171c2c19	B
mnxr138188c3	a
mnxr138207c3c19	a
mnxr138208c2b	a
mnxr138208c2c19	a
mnxr138209c3	a
mnxr138236c3	B
mnxr138512c3	A
mnxr138518c3	a
mnxr138519c3	a
mnxr138590c3	A
mnxr138592c3c19	a
mnxr138593c2b	a
mnxr138593c2c19	a
mnxr138624c3	a
mnxr138626c3	b
mnxr138629c3	b
mnxr138920c3	B
mnxr138930c3c19	a
mnxr138931c2b	a
mnxr138931c2c19	a
mnxr140043c3	A
mnxr140928c3	A
mnxr142626c3	A
mnxr142714c3	b
mnxr142736c3b	A
mnxr142747c3b	a
mnxr142748c3b	A
mnxr142825c19	A
mnxr142826c19	A
mnxr142827c19	A
mnxr142917c2b	B
mnxr142942c2b	a
mnxr142943c2b	a
mnxr142960c2b	B
mnxr142961c2b	a
mnxr142962c2b	a
mnxr142964c2b	a
mnxr142965c2b	A
mnxr142966c2b	a
mnxr143008c2b	a
mnxr143009c2b	a
mnxr143137c3	A
mnxr143196c19	A
mnxr143249c3c19	A
mnxr143250c3c19	A
mnxr143253c3	b
mnxr143296c19	A
mnxr144937c3c19	a
mnxr144939c2b	a
mnxr144939c2c19	a
mnxr144942c3c19	a
mnxr144946c3c19	a
mnxr144947c3	A
mnxr144956c2b	B
mnxr144956c2c19	B
mnxr144981c3	A
mnxr144996c3	A
mnxr145006c3	A
mnxr145008c3	A
mnxr145012c3	B
mnxr145021c3	A
mnxr145036c3	A
mnxr145038c3	A
mnxr145040c3	a
mnxr145042c3c19	a
mnxr145043c2b	a
mnxr145043c2c19	a
mnxr145046c3	A
mnxr145048c2b	a
mnxr145048c2c19	a
mnxr145050c3	A
mnxr145064c3	a
mnxr145076c3	A
mnxr145080c3	A
mnxr145089c2b	A
mnxr145089c2c19	A
mnxr145092c3c19	A
mnxr145093c2b	A
mnxr145093c2c19	A
mnxr145094c2b	A
mnxr145094c2c19	A
mnxr145095c3c19	A
mnxr145110c3	B
mnxr145113c3	A
mnxr145114c19	A
mnxr145114c3	A
mnxr145117c19	a
mnxr145117c3	a
mnxr145126c3	A
mnxr145128c3	A
mnxr145130c3	A
mnxr145141c3	A
mnxr145147c3	a
mnxr145150c19	a
mnxr145162c3	A
mnxr145177c3	a
mnxr145190c3	A
mnxr145194c3	A
mnxr145214c3c19	A
mnxr145237c3	A
mnxr145239c3	a
mnxr145262c3	A
mnxr145269c3	A
mnxr145285c3	A
mnxr145290c3	A
mnxr145296c3c19	A
mnxr145298c2b	A
mnxr145298c2c19	A
mnxr145303c3	A
mnxr145320c3	A
mnxr145324c3	A
mnxr145336c3	A
mnxr145341c19	B
mnxr145403c19	a
mnxr145403c3	a
mnxr145409c3	A
mnxr145433c3c19	B
mnxr145435c2	a
mnxr145437c3	b
mnxr145440c2b	b
mnxr145440c2c19	b
mnxr145455c3	A
mnxr145464c19	A
mnxr145466c3	A
mnxr145468c3	A
mnxr145490c3	A
mnxr145513c3	A
mnxr145528c3	a
mnxr145530c3c19	a
mnxr145532c2b	a
mnxr145532c2c19	a
mnxr145536c3	a
mnxr145538c19c3	a
mnxr145540c2b	a
mnxr145540c2c19	a
mnxr145545c3	A
mnxr145548c3	A
mnxr145554c3	A
mnxr145560c19	A
mnxr145562c19	A
mnxr145564c19	A
mnxr145566c19	A
mnxr145582c3	A
mnxr145588c2b	a
mnxr145588c2c19	a
mnxr145590c3	A
mnxr145622c3	A
mnxr145626c3	A
mnxr145632c3	A
mnxr145636c3	A
mnxr145639c3	A
mnxr145646c3c19	a
mnxr145648c2b	a
mnxr145648c2c19	a
mnxr145650c3	A
mnxr145659c19c3	a
mnxr145661c2b	a
mnxr145661c2c19	a
mnxr145663c3	A
mnxr145666c3	A
mnxr145670c3	A
mnxr145703c3	A
mnxr145716c3	A
mnxr145727c3	B
mnxr145749c2b	a
mnxr145749c2c19	a
mnxr145749c3c19	a
mnxr145755c3	A
mnxr145761c3	A
mnxr145787c19c3	a
mnxr145789c19c3	a
mnxr145799c19	a
mnxr145799c3	A
mnxr145801c3	B
mnxr145803c3	A
mnxr145805c3	A
mnxr145807c3	A
mnxr145811c3	a
mnxr145817c3c19	B
mnxr145819c3	B
mnxr145835c3	A
mnxr145842c3	A
mnxr145845c3	a
mnxr145876c3c19	A
mnxr145879c3c19	A
mnxr145880c3c19	A
mnxr145901c3	A
mnxr145903c3	A
mnxr145907c3	A
mnxr145933c3c19	A
mnxr145947c3	a
mnxr145949c3	A
mnxr145952c3	A
mnxr145954c3c19	A
mnxr145956c3c19	A
mnxr145958c3c19	A
mnxr145974c3c19	A
mnxr145976c3c19	A
mnxr145978c3c19	A
mnxr145980c19	A
mnxr145980c3	A
mnxr145982c19	A
mnxr145982c3	A
mnxr145984c19	A
mnxr145984c3	A
mnxr145988c3	A
mnxr145990c3	A
mnxr145992c3	A
mnxr146002c3c19	A
mnxr146072c2b	A
mnxr146072c2c19	A
mnxr146072c3c19	A
mnxr146074c19	A
mnxr146076c19	A
mnxr146078c19	A
mnxr146080c19	A
mnxr146082c19	A
mnxr146084c3	A
mnxr146101c3	A
mnxr146103c3	A
mnxr146109c3	A
mnxr146111c3	A
mnxr146113c3	a
mnxr146118c3	A
mnxr146120c3	A
mnxr146130c3c19	a
mnxr146132c2b	a
mnxr146132c2c19	a
mnxr146138c3c19	A
mnxr146139c2b	A
mnxr146139c2c19	A
mnxr146144c3	A
mnxr146146c3	A
mnxr146159c3	A
mnxr146161c3	A
mnxr146171c3	A
mnxr146175c3	A
mnxr146176c3	A
mnxr146182c3	A
mnxr146202c2b	a
mnxr146202c2c19	a
mnxr146202c3c19	a
mnxr146204c3	a
mnxr146241c3	a
mnxr146294c3	A
mnxr146302c3c19	a
mnxr146304c3	a
mnxr146307c3c19	a
mnxr146310c2b	a
mnxr146310c2c19	a
mnxr146314c3	A
mnxr146318c3	A
mnxr146320c3	A
mnxr146324c3	A
mnxr146326c3	A
mnxr146330c3	A
mnxr146332c3	A
mnxr146336c3	A
mnxr146400c3	B
mnxr146403c3	B
mnxr146404c3	b
mnxr146407c3	A
mnxr146410c3	A
mnxr146413c3	A
mnxr146427c3	A
mnxr146433c3	A
mnxr146487c3	b
mnxr146495c2b	B
mnxr146495c2c19	B
mnxr146497c19c3	B
mnxr146499c3	a
mnxr146501c3	A
mnxr146510c3	A
mnxr146513c3	A
mnxr146516c3	A
mnxr146520c3	A
mnxr146526c3	A
mnxr146531c3	a
mnxr146538c3	A
mnxr146555c3	A
mnxr146558c3	b
mnxr146560c19c3	a
mnxr146562c3	b
mnxr146564c19c3	a
mnxr146566c2b	a
mnxr146566c2c19	a
mnxr146568c3	A
mnxr146573c3	A
mnxr146575c3	B
mnxr146581c3	A
mnxr146590c3	A
mnxr146597c3	A
mnxr146605c2b	A
mnxr146605c2c19	A
mnxr146605c3c19	A
mnxr146607c3c19	A
mnxr146611c19	a
mnxr146613c2b	a
mnxr146613c2c19	a
mnxr146619c3	B
mnxr146621c3	A
mnxr146636c19	a
mnxr146638c19	a
mnxr146646c3	A
mnxr146653c3	A
mnxr146662c3	A
mnxr146667c19	A
mnxr146667c3	A
mnxr146674c3c19	A
mnxr146676c2b	a
mnxr146676c2c19	a
mnxr146680c19	a
mnxr146683c3	B
mnxr146686c19	a
mnxr146688c2b	a
mnxr146688c2c19	a
mnxr146695c3	A
mnxr146706c3	B
mnxr146708c3	B
mnxr146719c3	A
mnxr146723c3c19	a
mnxr146728c2b	A
mnxr146728c2c19	A
mnxr146728c3c19	A
mnxr146729c3	A
mnxr146733c3	A
mnxr146739c3	A
mnxr146751c3	a
mnxr146753c3	A
mnxr146759c3	a
mnxr146784c3	A
mnxr146810c3	a
mnxr146812c3	a
mnxr146819c3	A
mnxr147046c3	A
mnxr147175c3	a
mnxr147510c3	a
mnxr147830c3	B
mnxr148516c3	b
mnxr148942c3	A
mnxr148946c3	A
mnxr149092c3	A
mnxr149094c3	A
mnxr149684c3	a
mnxr149699c3	a
mnxr150167c3	b
mnxr150328c3	a
mnxr151156c3	a
mnxr151162c3	a
mnxr151192c3	A
mnxr151201c3	B
mnxr151204c3	B
mnxr151207c3	a
mnxr151244c3c19	A
mnxr151274c3	A
mnxr151344c2b	a
mnxr151350c3	a
mnxr151353c3	A
mnxr151367c3c19	A
mnxr151368c2b	A
mnxr151386c3c19	A
mnxr151400c3	A
mnxr151441c3	A
mnxr151449c3	A
mnxr151452c3c19	a
mnxr151498c2b	a
mnxr151498c2c19	a
mnxr151535c3	A
mnxr151539c3	A
mnxr151587c3	A
mnxr151592c3	a
mnxr151593c3	B
mnxr151595c3	b
mnxr151597c3	B
mnxr151600c2b	a
mnxr151600c2c19	a
mnxr151645c3	a
mnxr151648c3c19	a
