#SOLVER	GUROBI
#METHOD	
#TOLERANCE	1e-08
#GROWTH	0	reac92B1120C
#GROWTH_SUB	0	reac92B1120C
mnxr01c11	A
mnxr01c13	A
mnxr01c15	A
mnxr01c17	A
mnxr01c2	A
mnxr01c3	A
mnxr01c4	A
mnxr01c5	B
mnxr01c6	A
mnxr02c2b	A
mnxr03c2c3	A
mnxr03c3c11	A
mnxr03c3c13	A
mnxr03c3c15	A
mnxr03c3c4	A
mnxr03c3c6	A
mnxr03c4c5	A
mnxr100000c15	A
mnxr100001c15	A
mnxr100001c17	A
mnxr100011c3c2	A
mnxr100019c2b	A
mnxr100019c2c3	A
mnxr100024c3	A
mnxr100027c2c3	A
mnxr100028c2c3	A
mnxr100029c2c3	A
mnxr100030c3	A
mnxr100030c4	A
mnxr100044c17	A
mnxr100045c17	A
mnxr100060c3	A
mnxr100060c4	A
mnxr100064c4	A
mnxr100065c4	A
mnxr100066c4	A
mnxr100070c2c3	A
mnxr100071c2c3	A
mnxr100072c3c2	A
mnxr100073c2b	A
mnxr100073c2c3	A
mnxr100073c3c13	A
mnxr100074c3	A
mnxr100079c2b	A
mnxr100079c2c3	A
mnxr100079c3c15	A
mnxr100086c4	A
mnxr100089c3c15	A
mnxr100097c3	A
mnxr100097c4	A
mnxr100098c3	A
mnxr100098c4	A
mnxr100117c17	A
mnxr100117c2	A
mnxr100118c17	A
mnxr100118c2	A
mnxr100119c17	A
mnxr100119c2	A
mnxr100120c17	A
mnxr100120c2	A
mnxr100121c17	A
mnxr100121c2	A
mnxr100122c17	A
mnxr100122c2	A
mnxr100123c17	A
mnxr100123c2	A
mnxr100124c17	A
mnxr100124c2	A
mnxr100125c17	A
mnxr100125c2	A
mnxr100134c11	A
mnxr100134c3	A
mnxr100136c2	A
mnxr100136c3	A
mnxr100143c3	A
mnxr100143c4	B
mnxr100149c3c11	A
mnxr100149c3c4	B
mnxr100154c3	A
mnxr100156c17	A
mnxr100158c17	A
mnxr100159c17	A
mnxr100160c17	A
mnxr100161c17	A
mnxr100163c17	A
mnxr100164c15	A
mnxr100165c15	A
mnxr100166c15	A
mnxr100167c15	A
mnxr100168c15	A
mnxr100169c15	A
mnxr100170c15	A
mnxr100171c15	A
mnxr100172c15	A
