#MetaNetX/TSV/stoichiometries.tsv 1.1
#ID	description	xrefs	gene_names
mnxr01c2	MNXM01@MNXC2	-1	MNXM01	MNXC2
mnxr01c2	MNXM1@MNXC2	1	MNXM1	MNXC2
mnxr01c3	MNXM01@MNXC3	-1	MNXM01	MNXC3
mnxr01c3	MNXM1@MNXC3	1	MNXM1	MNXC3
mnxr02c2b	MNXM1@BOUNDARY	1	MNXM1	BOUNDARY
mnxr02c2b	MNXM1@MNXC2	-1	MNXM1	MNXC2
mnxr100024c3	MNXM1@MNXC3	-1	MNXM1	MNXC3
mnxr100024c3	MNXM37@MNXC3	-1	MNXM37	MNXC3
mnxr100024c3	MNXM3@MNXC3	1	MNXM3	MNXC3
mnxr100024c3	MNXM40333@MNXC3	-1	MNXM40333	MNXC3
mnxr100024c3	MNXM729302@MNXC3	1	MNXM729302	MNXC3
mnxr100024c3	MNXM741173@MNXC3	1	MNXM741173	MNXC3
mnxr100024c3	MNXM9@MNXC3	-1	MNXM9	MNXC3
mnxr100030c3	MNXM37@MNXC3	-1	MNXM37	MNXC3
mnxr100030c3	MNXM729302@MNXC3	1	MNXM729302	MNXC3
mnxr100030c3	MNXM741173@MNXC3	1	MNXM741173	MNXC3
mnxr100030c3	WATER@MNXC3	-1	WATER	MNXC3
mnxr100086c3	MNXM1@MNXC3	-1	MNXM1	MNXC3
mnxr100086c3	MNXM20@MNXC3	-1	MNXM20	MNXC3
mnxr100086c3	MNXM5@MNXC3	1	MNXM5	MNXC3
mnxr100086c3	MNXM729302@MNXC3	-1	MNXM729302	MNXC3
mnxr100086c3	MNXM738702@MNXC3	-1	MNXM738702	MNXC3
mnxr100086c3	MNXM741173@MNXC3	1	MNXM741173	MNXC3
mnxr100086c3	WATER@MNXC3	1	WATER	MNXC3
mnxr100258c3c2	MNXM1@MNXC3	-1	MNXM1	MNXC3
mnxr100258c3c2	MNXM37@MNXC2	1	MNXM37	MNXC2
mnxr100258c3c2	MNXM37@MNXC3	-1	MNXM37	MNXC3
mnxr100258c3c2	MNXM3@MNXC3	1	MNXM3	MNXC3
mnxr100258c3c2	MNXM40333@MNXC3	-1	MNXM40333	MNXC3
mnxr100258c3c2	MNXM9@MNXC3	-1	MNXM9	MNXC3
mnxr100258c3c2	WATER@MNXC3	1	WATER	MNXC3
mnxr100259c2b	MNXM37@BOUNDARY	1	MNXM37	BOUNDARY
mnxr100259c2b	MNXM37@MNXC2	-1	MNXM37	MNXC2
mnxr100291c3	MNXM1@MNXC3	-1	MNXM1	MNXC3
mnxr100291c3	MNXM20@MNXC3	-1	MNXM20	MNXC3
mnxr100291c3	MNXM37@MNXC3	-1	MNXM37	MNXC3
mnxr100291c3	MNXM5@MNXC3	1	MNXM5	MNXC3
mnxr100291c3	MNXM738702@MNXC3	-1	MNXM738702	MNXC3
mnxr100291c3	MNXM741173@MNXC3	2	MNXM741173	MNXC3
mnxr100300c2c3	MNXM01@MNXC2	-1	MNXM01	MNXC2
mnxr100300c2c3	MNXM01@MNXC3	1	MNXM01	MNXC3
mnxr100300c2c3	MNXM741173@MNXC2	-1	MNXM741173	MNXC2
mnxr100300c2c3	MNXM741173@MNXC3	1	MNXM741173	MNXC3
mnxr100389c3	MNXM13@MNXC3	-1	MNXM13	MNXC3
mnxr100389c3	MNXM145@MNXC3	-1	MNXM145	MNXC3
mnxr100389c3	MNXM5@MNXC3	1	MNXM5	MNXC3
mnxr100389c3	MNXM734080@MNXC3	1	MNXM734080	MNXC3
mnxr100389c3	MNXM738702@MNXC3	-1	MNXM738702	MNXC3
mnxr101037c3	MNXM10@MNXC3	-1	MNXM10	MNXC3
mnxr101037c3	MNXM1@MNXC3	-1	MNXM1	MNXC3
mnxr101037c3	MNXM23@MNXC3	-1	MNXM23	MNXC3
mnxr101037c3	MNXM731834@MNXC3	1	MNXM731834	MNXC3
mnxr101037c3	MNXM8@MNXC3	1	MNXM8	MNXC3
mnxr101367c2b	MNXM1107192@BOUNDARY	1	MNXM1107192	BOUNDARY
mnxr101367c2b	MNXM1107192@MNXC2	-1	MNXM1107192	MNXC2
mnxr101370c2c3	MNXM01@MNXC2	-2	MNXM01	MNXC2
mnxr101370c2c3	MNXM01@MNXC3	2	MNXM01	MNXC3
mnxr101370c2c3	MNXM1107192@MNXC2	-1	MNXM1107192	MNXC2
mnxr101370c2c3	MNXM1107192@MNXC3	1	MNXM1107192	MNXC3
mnxr101439c3	MNXM10@MNXC3	-1	MNXM10	MNXC3
mnxr101439c3	MNXM1107192@MNXC3	1	MNXM1107192	MNXC3
mnxr101439c3	MNXM1@MNXC3	-1	MNXM1	MNXC3
mnxr101439c3	MNXM46@MNXC3	-1	MNXM46	MNXC3
mnxr101439c3	MNXM8@MNXC3	1	MNXM8	MNXC3
mnxr101443c3	MNXM1107192@MNXC3	-1	MNXM1107192	MNXC3
mnxr101443c3	MNXM13@MNXC3	1	MNXM13	MNXC3
mnxr101443c3	MNXM23@MNXC3	1	MNXM23	MNXC3
mnxr101443c3	MNXM5@MNXC3	-1	MNXM5	MNXC3
mnxr101443c3	MNXM738702@MNXC3	1	MNXM738702	MNXC3
mnxr101446c3	MNXM10@MNXC3	-1	MNXM10	MNXC3
mnxr101446c3	MNXM1107192@MNXC3	1	MNXM1107192	MNXC3
mnxr101446c3	MNXM13@MNXC3	-1	MNXM13	MNXC3
mnxr101446c3	MNXM23@MNXC3	-1	MNXM23	MNXC3
mnxr101446c3	MNXM8@MNXC3	1	MNXM8	MNXC3
mnxr101864c3c2	MNXM01@MNXC2	-3	MNXM01	MNXC2
mnxr101864c3c2	MNXM01@MNXC3	3	MNXM01	MNXC3
mnxr101864c3c2	MNXM10@MNXC3	1	MNXM10	MNXC3
mnxr101864c3c2	MNXM191@MNXC3	-1	MNXM191	MNXC3
mnxr101864c3c2	MNXM1@MNXC3	1	MNXM1	MNXC3
mnxr101864c3c2	MNXM232@MNXC3	1	MNXM232	MNXC3
mnxr101864c3c2	MNXM8@MNXC3	-1	MNXM8	MNXC3
mnxr101898c3	MNXM10@MNXC3	-1	MNXM10	MNXC3
mnxr101898c3	MNXM5@MNXC3	-1	MNXM5	MNXC3
mnxr101898c3	MNXM738702@MNXC3	1	MNXM738702	MNXC3
mnxr101898c3	MNXM8@MNXC3	1	MNXM8	MNXC3
mnxr101950c2b	MNXM729302@BOUNDARY	1	MNXM729302	BOUNDARY
mnxr101950c2b	MNXM729302@MNXC2	-1	MNXM729302	MNXC2
mnxr101950c2c3	MNXM729302@MNXC2	-1	MNXM729302	MNXC2
mnxr101950c2c3	MNXM729302@MNXC3	1	MNXM729302	MNXC3
mnxr102090c2b	MNXM735438@BOUNDARY	1	MNXM735438	BOUNDARY
mnxr102090c2b	MNXM735438@MNXC2	-1	MNXM735438	MNXC2
mnxr102090c2c3	MNXM735438@MNXC2	-1	MNXM735438	MNXC2
mnxr102090c2c3	MNXM735438@MNXC3	1	MNXM735438	MNXC3
mnxr102547c3	MNXM275@MNXC3	-1	MNXM275	MNXC3
mnxr102547c3	MNXM727604@MNXC3	1	MNXM727604	MNXC3
mnxr102872c2c3	MNXM01@MNXC2	-1	MNXM01	MNXC2
mnxr102872c2c3	MNXM01@MNXC3	1	MNXM01	MNXC3
mnxr102872c2c3	MNXM9@MNXC2	-1	MNXM9	MNXC2
mnxr102872c2c3	MNXM9@MNXC3	1	MNXM9	MNXC3
mnxr103096c3	MNXM13@MNXC3	-1	MNXM13	MNXC3
mnxr103096c3	MNXM1@MNXC3	1	MNXM1	MNXC3
mnxr103096c3	MNXM46@MNXC3	1	MNXM46	MNXC3
mnxr103096c3	MNXM73@MNXC3	-1	MNXM73	MNXC3
mnxr103096c3	MNXM9@MNXC3	1	MNXM9	MNXC3
mnxr103096c3	WATER@MNXC3	-1	WATER	MNXC3
mnxr103099c3	MNXM13@MNXC3	-1	MNXM13	MNXC3
mnxr103099c3	MNXM3@MNXC3	1	MNXM3	MNXC3
mnxr103099c3	MNXM40333@MNXC3	-1	MNXM40333	MNXC3
mnxr103099c3	MNXM46@MNXC3	1	MNXM46	MNXC3
mnxr103099c3	MNXM73@MNXC3	-1	MNXM73	MNXC3
mnxr103140c3	MNXM1@MNXC3	-2	MNXM1	MNXC3
mnxr103140c3	MNXM23@MNXC3	1	MNXM23	MNXC3
mnxr103140c3	MNXM3@MNXC3	1	MNXM3	MNXC3
mnxr103140c3	MNXM728294@MNXC3	-1	MNXM728294	MNXC3
mnxr103140c3	MNXM73@MNXC3	-1	MNXM73	MNXC3
mnxr103140c3	MNXM9@MNXC3	-1	MNXM9	MNXC3
mnxr103140c3	WATER@MNXC3	1	WATER	MNXC3
mnxr103371c3	MNXM1@MNXC3	-1	MNXM1	MNXC3
mnxr103371c3	MNXM23@MNXC3	1	MNXM23	MNXC3
mnxr103371c3	MNXM3@MNXC3	1	MNXM3	MNXC3
mnxr103371c3	MNXM40333@MNXC3	-1	MNXM40333	MNXC3
mnxr103371c3	MNXM73@MNXC3	-1	MNXM73	MNXC3
mnxr103384c2b	MNXM23@BOUNDARY	1	MNXM23	BOUNDARY
mnxr103384c2b	MNXM23@MNXC2	-1	MNXM23	MNXC2
mnxr103385c2c3	MNXM01@MNXC2	-1	MNXM01	MNXC2
mnxr103385c2c3	MNXM01@MNXC3	1	MNXM01	MNXC3
mnxr103385c2c3	MNXM23@MNXC2	-1	MNXM23	MNXC2
mnxr103385c2c3	MNXM23@MNXC3	1	MNXM23	MNXC3
mnxr104083c3	MNXM145@MNXC3	-1	MNXM145	MNXC3
mnxr104083c3	MNXM186@MNXC3	1	MNXM186	MNXC3
mnxr104619c2b	MNXM25@BOUNDARY	1	MNXM25	BOUNDARY
mnxr104619c2b	MNXM25@MNXC2	-1	MNXM25	MNXC2
mnxr104620c2c3	MNXM01@MNXC2	-2	MNXM01	MNXC2
mnxr104620c2c3	MNXM01@MNXC3	2	MNXM01	MNXC3
mnxr104620c2c3	MNXM25@MNXC2	-1	MNXM25	MNXC2
mnxr104620c2c3	MNXM25@MNXC3	1	MNXM25	MNXC3
mnxr104623c2c3	MNXM01@MNXC2	-1	MNXM01	MNXC2
mnxr104623c2c3	MNXM01@MNXC3	1	MNXM01	MNXC3
mnxr104623c2c3	MNXM25@MNXC2	1	MNXM25	MNXC2
