#MetaNetX/TSV/enzymes.tsv 1.1
#reac_ID	complex	LB	UB	direction
DNMPPA		0	1000	LR
DNTPPA	b0099;b1865	0	1000	LR
DOGULNR	b3575	0	1000	LR
DOPAtex	b0241;b0929;b1377;b2215	-1000	1000	B
DOXRBCNtex	b0241;b0929;b1377;b2215	-1000	1000	B
DOXRBCNtpp	b0462+b0463+b3035;b0463+b2470+b3035	0	1000	LR
DPCOAK	b0103	0	1000	LR
DPR	b0425;b3774	0	1000	LR
DRPA	b4381	0	1000	LR
DSBAO1	b1185+b3860	0	1000	LR
DSBAO2	b1185+b3860	0	1000	LR
DSBCGT	b2893	0	1000	LR
DSBDR	b2582+b4136;b3781+b4136	0	1000	LR
DSBGGT	b0604	0	1000	LR
DSERDHr	b1539	-1000	1000	B
DSERt2pp	b4208	0	1000	LR
DSERtex	b0241;b0929;b1377;b2215	-1000	1000	B
DTARTD	b4122	0	1000	LR
DTMPK	b1098	-1000	1000	B
DTMPtex	b0241;b0929;b1377;b2215	-1000	1000	B
DUMPtex	b0241;b0929;b1377;b2215	-1000	1000	B
DURADx	b2146+b2147	-1000	1000	B
DURIK1	b1238	0	1000	LR
DURIPP	b4382;b4384	-1000	1000	B
DURIt2pp	b2393;b2964	0	1000	LR
DURItex	b0411	-1000	1000	B
DUTPDP	b2251;b3640	0	1000	LR
DXPRIi	b0173	0	1000	LR
DXPS	b0420	0	1000	LR
DXYLK	b3564	0	1000	LR
DXYLONtex	b0929;b1377;b2215	-1000	1000	B
DXYLONtpp		-1000	1000	B
DXYLTD	b0269;b4297	-1000	1000	B
D_LACt2pp	b2975;b3603	-1000	1000	B
D_LACtex	b0241;b0929;b1377;b2215	-1000	1000	B
E4PD	b1779;b2927	-1000	1000	B
E4PP	b0822;b1727;b2293;b2690;b3826	0	1000	LR
EAR100x	b1288	0	1000	LR
EAR100y	b1288	0	1000	LR
EAR120x	b1288	0	1000	LR
EAR120y	b1288	0	1000	LR
EAR121x	b1288	0	1000	LR
EAR121y	b1288	0	1000	LR
EAR140x	b1288	0	1000	LR
EAR140y	b1288	0	1000	LR
EAR141x	b1288	0	1000	LR
EAR141y	b1288	0	1000	LR
EAR160x	b1288	0	1000	LR
EAR160y	b1288	0	1000	LR
EAR161x	b1288	0	1000	LR
EAR161y	b1288	0	1000	LR
EAR180x	b1288	0	1000	LR
EAR180y	b1288	0	1000	LR
EAR181x	b1288	0	1000	LR
EAR181y	b1288	0	1000	LR
EAR40x	b1288	0	1000	LR
EAR40y	b1288	0	1000	LR
EAR60x	b1288	0	1000	LR
EAR60y	b1288	0	1000	LR
EAR80x	b1288	0	1000	LR
EAR80y	b1288	0	1000	LR
ECA4COLIPAabctex	b0054+b0641+b3199+b3200+b3201+b4261+b4262	0	1000	LR
ECA4OALpp	b3622	0	1000	LR
ECAP1pp	b3785+b3793	0	1000	LR
ECAP2pp	b3785+b3793	0	1000	LR
ECAP3pp	b3785+b3793	0	1000	LR
ECAtpp	b3792	0	1000	LR
ECOAH1	b2341;b3846	-1000	1000	B
ECOAH2	b2341;b3846	-1000	1000	B
ECOAH3	b2341;b3846	-1000	1000	B
ECOAH4	b2341;b3846	-1000	1000	B
ECOAH5	b2341;b3846	-1000	1000	B
ECOAH6	b2341;b3846	-1000	1000	B
ECOAH7	b2341;b3846	-1000	1000	B
ECOAH8	b2341;b3846	-1000	1000	B
EDA	b1850	0	1000	LR
EDD	b1851	0	1000	LR
EDTXS1	b1054	0	1000	LR
EDTXS2	b1855	0	1000	LR
EDTXS3	b2378	0	1000	LR
EDTXS4	b1855	0	1000	LR
EGMEACPR	b1288	0	1000	LR
ENLIPAabctex	b0054+b0641+b3199+b3200+b3201+b4261+b4262	0	1000	LR
ENO	b2779	-1000	1000	B
ENTCS	b0583	0	1000	LR
ENTERES	b0585	0	1000	LR
EPMEACPR	b1288	0	1000	LR
ETHAAL	b2440+b2441	0	1000	LR
ETHAt2pp		0	1000	LR
ETHAtex	b0241;b0929;b1377;b2215	-1000	1000	B
ETHSO3abcpp	b0933+b0934+b0936	0	1000	LR
ETHSO3tex	b0241;b0929;b1377;b2215	-1000	1000	B
ETOHtex	b0241;b0929;b1377;b2215	-1000	1000	B
ETOHtrpp	s0001	-1000	1000	B
EX_12ppd__R_e		0	1000	LR
EX_12ppd__S_e		0	1000	LR
EX_14glucan_e		0	1000	LR
EX_15dap_e		0	1000	LR
EX_23camp_e		0	1000	LR
EX_23ccmp_e		0	1000	LR
EX_23cgmp_e		0	1000	LR
EX_23cump_e		0	1000	LR
EX_23dappa_e		0	1000	LR
EX_26dap__M_e		0	1000	LR
EX_2ddglcn_e		0	1000	LR
EX_2dglc_e		0	1000	LR
EX_34dhpac_e		0	1000	LR
EX_3amp_e		0	1000	LR
EX_3cmp_e		0	1000	LR
EX_3gmp_e		0	1000	LR
EX_3hcinnm_e		0	1000	LR
EX_3hpp_e		0	1000	LR
EX_3hpppn_e		0	1000	LR
EX_3ump_e		0	1000	LR
EX_4abut_e		0	1000	LR
EX_4abzglu_e		0	1000	LR
EX_4hoxpacd_e		0	1000	LR
EX_5dglcn_e		0	1000	LR
EX_5mtr_e		0	1000	LR
EX_LalaDgluMdapDala_e		0	1000	LR
EX_LalaDgluMdap_e		0	1000	LR
EX_LalaDglu_e		0	1000	LR
EX_LalaLglu_e		0	1000	LR
EX_ac_e		0	1000	LR
EX_acac_e		0	1000	LR
EX_acald_e		0	1000	LR
EX_acgal1p_e		0	1000	LR
EX_acgal_e		0	1000	LR
EX_acgam1p_e		0	1000	LR
EX_acgam_e		0	1000	LR
EX_acmana_e		0	1000	LR
EX_acmum_e		0	1000	LR
EX_acnam_e		0	1000	LR
EX_acser_e		0	1000	LR
EX_ade_e		0	1000	LR
EX_adn_e		0	1000	LR
EX_adocbl_e		0	1000	LR
EX_ag_e		0	1000	LR
EX_agm_e		0	1000	LR
EX_akg_e		0	1000	LR
EX_ala_B_e		0	1000	LR
EX_ala__D_e		0	1000	LR
EX_ala__L_e		0	1000	LR
EX_alaala_e		0	1000	LR
EX_all__D_e		0	1000	LR
EX_alltn_e		0	1000	LR
EX_amp_e		0	1000	LR
EX_anhgm_e		0	1000	LR
EX_arab__L_e		0	1000	LR
EX_arbt_e		0	1000	LR
EX_arbtn_e		0	1000	LR
EX_arbtn_fe3_e		0	1000	LR
EX_arg__L_e		0	1000	LR
EX_ascb__L_e		0	1000	LR
EX_asn__L_e		0	1000	LR
EX_aso3_e		0	1000	LR
EX_asp__L_e		0	1000	LR
EX_btn_e		0	1000	LR
EX_but_e		0	1000	LR
EX_butso3_e		0	1000	LR
EX_ca2_e		-1000	1000	B
EX_cbi_e		0	1000	LR
EX_cbl1_e		0	1000	LR
EX_cd2_e		0	1000	LR
EX_cellb_e		0	1000	LR
EX_cgly_e		0	1000	LR
EX_ch4_e		0	1000	LR
EX_chol_e		0	1000	LR
EX_chtbs_e		0	1000	LR
EX_cit_e		0	1000	LR
EX_cl_e		-1000	1000	B
EX_cm_e		0	1000	LR
EX_cmp_e		0	1000	LR
EX_co2_e		-1000	1000	B
EX_cobalt2_e		-1000	1000	B
EX_cpgn_e		0	1000	LR
EX_cpgn_un_e		0	1000	LR
EX_crn__D_e		0	1000	LR
EX_crn_e		0	1000	LR
EX_cs1_e		0	1000	LR
EX_csn_e		0	1000	LR
EX_cu2_e		-1000	1000	B
EX_cu_e		0	1000	LR
EX_cyan_e		0	1000	LR
EX_cynt_e		0	1000	LR
EX_cys__D_e		0	1000	LR
EX_cys__L_e		0	1000	LR
EX_cytd_e		0	1000	LR
EX_dad_2_e		0	1000	LR
EX_damp_e		0	1000	LR
EX_dca_e		0	1000	LR
EX_dcmp_e		0	1000	LR
EX_dcyt_e		0	1000	LR
EX_ddca_e		0	1000	LR
EX_dgmp_e		0	1000	LR
EX_dgsn_e		0	1000	LR
EX_dha_e		0	1000	LR
EX_dhps_e		0	1000	LR
EX_dimp_e		0	1000	LR
EX_din_e		0	1000	LR
EX_dms_e		0	1000	LR
EX_dmso_e		0	1000	LR
EX_dopa_e		0	1000	LR
EX_doxrbcn_e		0	1000	LR
EX_dtmp_e		0	1000	LR
EX_dump_e		0	1000	LR
EX_duri_e		0	1000	LR
EX_dxylnt_e		0	1000	LR
EX_eca4colipa_e		0	1000	LR
EX_enlipa_e		0	1000	LR
EX_enter_e		0	1000	LR
EX_etha_e		0	1000	LR
EX_ethso3_e		0	1000	LR
EX_etoh_e		0	1000	LR
EX_f6p_e		0	1000	LR
EX_fad_e		0	1000	LR
EX_fald_e		0	1000	LR
EX_fe2_e		-1000	1000	B
EX_fe3_e		-1000	1000	B
EX_fe3dcit_e		0	1000	LR
EX_fe3dhbzs_e		0	1000	LR
EX_fe3hox_e		0	1000	LR
EX_fe3hox_un_e		0	1000	LR
EX_fecrm_e		0	1000	LR
EX_fecrm_un_e		0	1000	LR
EX_feenter_e		0	1000	LR
EX_feoxam_e		0	1000	LR
EX_feoxam_un_e		0	1000	LR
EX_fmn_e		0	1000	LR
EX_for_e		0	1000	LR
EX_fru_e		0	1000	LR
EX_frulys_e		0	1000	LR
EX_fruur_e		0	1000	LR
EX_fuc__L_e		0	1000	LR
EX_fum_e		0	1000	LR
EX_fusa_e		0	1000	LR
EX_g1p_e		0	1000	LR
EX_g3pc_e		0	1000	LR
EX_g3pe_e		0	1000	LR
EX_g3pg_e		0	1000	LR
EX_g3pi_e		0	1000	LR
EX_g3ps_e		0	1000	LR
EX_g6p_e		0	1000	LR
EX_gal1p_e		0	1000	LR
EX_gal_bD_e		0	1000	LR
EX_gal_e		0	1000	LR
EX_galct__D_e		0	1000	LR
EX_galctn__D_e		0	1000	LR
EX_galctn__L_e		0	1000	LR
EX_galt_e		0	1000	LR
EX_galur_e		0	1000	LR
EX_gam6p_e		0	1000	LR
EX_gam_e		0	1000	LR
EX_gbbtn_e		0	1000	LR
EX_gdp_e		0	1000	LR
EX_glc__D_e		-10	1000	B
EX_glcn_e		0	1000	LR
EX_glcr_e		0	1000	LR
EX_glcur1p_e		0	1000	LR
EX_glcur_e		0	1000	LR
EX_gln__L_e		0	1000	LR
EX_glu__L_e		0	1000	LR
EX_gly_e		0	1000	LR
EX_glyald_e		0	1000	LR
EX_glyb_e		0	1000	LR
EX_glyc2p_e		0	1000	LR
EX_glyc3p_e		0	1000	LR
EX_glyc__R_e		0	1000	LR
EX_glyc_e		0	1000	LR
EX_glyclt_e		0	1000	LR
EX_gmp_e		0	1000	LR
EX_gsn_e		0	1000	LR
EX_gthox_e		0	1000	LR
EX_gthrd_e		0	1000	LR
EX_gtp_e		0	1000	LR
EX_gua_e		0	1000	LR
EX_h2_e		0	1000	LR
EX_h2o2_e		0	1000	LR
EX_h2o_e		-1000	1000	B
EX_h2s_e		0	1000	LR
EX_h_e		-1000	1000	B
EX_hacolipa_e		0	1000	LR
EX_halipa_e		0	1000	LR
EX_hdca_e		0	1000	LR
EX_hdcea_e		0	1000	LR
EX_hg2_e		0	1000	LR
EX_his__L_e		0	1000	LR
EX_hom__L_e		0	1000	LR
EX_hxa_e		0	1000	LR
EX_hxan_e		0	1000	LR
EX_idon__L_e		0	1000	LR
EX_ile__L_e		0	1000	LR
EX_imp_e		0	1000	LR
EX_indole_e		0	1000	LR
EX_inost_e		0	1000	LR
EX_ins_e		0	1000	LR
EX_isetac_e		0	1000	LR
EX_k_e		-1000	1000	B
EX_lac__D_e		0	1000	LR
EX_lac__L_e		0	1000	LR
EX_lcts_e		0	1000	LR
EX_leu__L_e		0	1000	LR
EX_lipoate_e		0	1000	LR
EX_lys__L_e		0	1000	LR
EX_lyx__L_e		0	1000	LR
EX_mal__D_e		0	1000	LR
EX_mal__L_e		0	1000	LR
EX_malt_e		0	1000	LR
EX_malthx_e		0	1000	LR
EX_maltpt_e		0	1000	LR
EX_malttr_e		0	1000	LR
EX_maltttr_e		0	1000	LR
EX_man6p_e		0	1000	LR
EX_man_e		0	1000	LR
EX_manglyc_e		0	1000	LR
EX_melib_e		0	1000	LR
EX_meoh_e		0	1000	LR
EX_mepn_e		0	1000	LR
EX_met__D_e		0	1000	LR
EX_met__L_e		0	1000	LR
EX_metglcur_e		0	1000	LR
EX_metsox_R__L_e		0	1000	LR
EX_metsox_S__L_e		0	1000	LR
EX_mg2_e		-1000	1000	B
EX_mincyc_e		0	1000	LR
EX_minohp_e		0	1000	LR
EX_mmet_e		0	1000	LR
EX_mn2_e		-1000	1000	B
EX_mnl_e		0	1000	LR
EX_mobd_e		-1000	1000	B
EX_mso3_e		0	1000	LR
EX_mththf_e		0	1000	LR
EX_n2o_e		0	1000	LR
EX_na1_e		-1000	1000	B
EX_nac_e		0	1000	LR
EX_nh4_e		-1000	1000	B
EX_ni2_e		-1000	1000	B
EX_nmn_e		0	1000	LR
EX_no2_e		0	1000	LR
EX_no3_e		0	1000	LR
EX_no_e		0	1000	LR
EX_novbcn_e		0	1000	LR
EX_o2_e		-1000	1000	B
EX_o2s_e		0	1000	LR
EX_ocdca_e		0	1000	LR
EX_ocdcea_e		0	1000	LR
EX_octa_e		0	1000	LR
EX_orn_e		0	1000	LR
EX_orot_e		0	1000	LR
EX_pacald_e		0	1000	LR
EX_peamn_e		0	1000	LR
EX_phe__L_e		0	1000	LR
EX_pheme_e		0	1000	LR
EX_pi_e		-1000	1000	B
EX_pnto__R_e		0	1000	LR
EX_ppa_e		0	1000	LR
EX_ppal_e		0	1000	LR
EX_pppn_e		0	1000	LR
EX_ppt_e		0	1000	LR
EX_pro__L_e		0	1000	LR
EX_progly_e		0	1000	LR
EX_psclys_e		0	1000	LR
EX_pser__L_e		0	1000	LR
EX_ptrc_e		0	1000	LR
EX_pydam_e		0	1000	LR
EX_pydx_e		0	1000	LR
EX_pydxn_e		0	1000	LR
EX_pyr_e		0	1000	LR
EX_quin_e		0	1000	LR
EX_r5p_e		0	1000	LR
EX_rfamp_e		0	1000	LR
EX_rib__D_e		0	1000	LR
EX_rmn_e		0	1000	LR
EX_sbt__D_e		0	1000	LR
EX_sel_e		-1000	1000	B
EX_ser__D_e		0	1000	LR
EX_ser__L_e		0	1000	LR
EX_skm_e		0	1000	LR
EX_slnt_e		-1000	1000	B
EX_so2_e		0	1000	LR
EX_so3_e		0	1000	LR
EX_so4_e		-1000	1000	B
EX_spmd_e		0	1000	LR
EX_sq_e		0	1000	LR
EX_succ_e		0	1000	LR
EX_sucr_e		0	1000	LR
EX_sulfac_e		0	1000	LR
EX_tartr__D_e		0	1000	LR
EX_tartr__L_e		0	1000	LR
EX_taur_e		0	1000	LR
EX_tcynt_e		0	1000	LR
EX_thm_e		0	1000	LR
EX_thr__L_e		0	1000	LR
EX_thrp_e		0	1000	LR
EX_thym_e		0	1000	LR
EX_thymd_e		0	1000	LR
EX_tma_e		0	1000	LR
EX_tmao_e		0	1000	LR
EX_tre_e		0	1000	LR
EX_trp__L_e		0	1000	LR
EX_tsul_e		0	1000	LR
EX_ttdca_e		0	1000	LR
EX_ttdcea_e		0	1000	LR
EX_ttrcyc_e		0	1000	LR
EX_tungs_e		-1000	1000	B
EX_tym_e		0	1000	LR
EX_tyr__L_e		0	1000	LR
EX_tyrp_e		0	1000	LR
EX_uacgam_e		0	1000	LR
EX_udpacgal_e		0	1000	LR
EX_udpg_e		0	1000	LR
EX_udpgal_e		0	1000	LR
EX_udpglcur_e		0	1000	LR
EX_ump_e		0	1000	LR
EX_ura_e		0	1000	LR
EX_urate_e		0	1000	LR
EX_urea_e		0	1000	LR
EX_uri_e		0	1000	LR
EX_val__L_e		0	1000	LR
EX_xan_e		0	1000	LR
EX_xmp_e		0	1000	LR
EX_xtsn_e		0	1000	LR
EX_xyl__D_e		0	1000	LR
EX_xylu__L_e		0	1000	LR
EX_zn2_e		-1000	1000	B
F1PP	b0822;b2293;b2690;b3697	0	1000	LR
F6PA	b0825;b3946	-1000	1000	B
F6PP	b0822;b2293;b2690;b3697;b3826	0	1000	LR
F6Pt6_2pp	b3666	0	1000	LR
F6Ptex	b0241;b0929;b1377;b2215	-1000	1000	B
FA100ACPHi	b0404	0	1000	LR
FA120ACPHi	b0404	0	1000	LR
FA140ACPHi	b0404	0	1000	LR
FA141ACPHi	b0404	0	1000	LR
FA160ACPHi	b0404	0	1000	LR
FA161ACPHi	b0404	0	1000	LR
FA80ACPHi	b0404	0	1000	LR
FACOAE100	b0452	0	1000	LR
FACOAE120	b0452	0	1000	LR
FACOAE140	b0452	0	1000	LR
FACOAE141	b0452	0	1000	LR
FACOAE160	b0452	0	1000	LR
FACOAE161	b0452	0	1000	LR
FACOAE180	b0452	0	1000	LR
FACOAE181	b0452	0	1000	LR
FACOAE60	b0452	0	1000	LR
FACOAE80	b0452	0	1000	LR
FACOAL100t2pp	b1701;b1805	0	1000	LR
FACOAL120t2pp	b1701;b1805	0	1000	LR
FACOAL140t2pp	b1701;b1805	0	1000	LR
FACOAL141t2pp	b1701;b1805	0	1000	LR
FACOAL160t2pp	b1701;b1805	0	1000	LR
FACOAL161t2pp	b1701;b1805	0	1000	LR
FACOAL180t2pp	b1701;b1805	0	1000	LR
FACOAL181t2pp	b1701;b1805	0	1000	LR
FACOAL60t2pp	b1701;b1805	0	1000	LR
FACOAL80t2pp	b1701;b1805	0	1000	LR
FADRx	b3844	0	1000	LR
FADRx2	b2763+b2764	0	1000	LR
FADt	b1985	0	1000	LR
FADtex	b0241;b0929;b1377;b2215	-1000	1000	B
FALDH2	b0356	-1000	1000	B
FALDtex	b0241;b0929;b1377;b2215	-1000	1000	B
FALDtpp	s0001	-1000	1000	B
FALGTHLs	s0001	-1000	1000	B
FBA	b2097;b2925	-1000	1000	B
FBA3	b2925	-1000	1000	B
FBP	b2930;b3697;b3925;b4232	0	1000	LR
FCI	b2802	-1000	1000	B
FCLK	b2803	0	1000	LR
FCLPA	b2738;b2800	-1000	1000	B
FCLT	b0475;b1019;b2431	0	1000	LR
FDH4pp	b1474+b1475+b1476;b3892+b3893+b3894	0	1000	LR
FDH5pp	b1474+b1475+b1476;b3892+b3893+b3894	0	1000	LR
FDMO	b0935	0	1000	LR
FDMO2	b0935	0	1000	LR
FDMO3	b0935	0	1000	LR
FDMO4	b0935	0	1000	LR
FDMO6	b0935	0	1000	LR
FE2abcpp	b3409	0	1000	LR
FE2t2pp	b2392	0	1000	LR
FE2t3pp	b3915	0	1000	LR
FE2tex	b0241;b0929;b1377;b2215	-1000	1000	B
FE2tpp	b3040	0	1000	LR
FE3DCITR5	b3070	0	1000	LR
FE3DCITabcpp	b4287+b4288+b4289+b4290	0	1000	LR
FE3DCITexs	s0001	0	1000	LR
FE3DCITtonex	b1252+b3005+b3006+b4291	0	1000	LR
FE3DHBZS3R	b3070	0	1000	LR
FE3DHBZStonex	b0805+b1252+b3005+b3006;b1252+b2155+b3005+b3006	0	1000	LR
FE3HOXR1		0	1000	LR
FE3HOXR2		0	1000	LR
FE3HOXR3		0	1000	LR
FE3HOXUtex		0	1000	LR
FE3HOXUtpp		0	1000	LR
FE3HOXabcpp	b0151+b0152+b0153	0	1000	LR
FE3HOXexs	s0001	0	1000	LR
FE3HOXtonex	b0150+b1252+b3005+b3006	0	1000	LR
FE3Ri	b3844	0	1000	LR
FE3abcpp		0	1000	LR
FE3tex	b0241;b0929;b1377;b2215	-1000	1000	B
FECRMR1		0	1000	LR
FECRMR2		0	1000	LR
FECRMR3		0	1000	LR
FECRMUtex		0	1000	LR
FECRMUtpp		0	1000	LR
FECRMabcpp	b0151+b0152+b0153	0	1000	LR
FECRMexs	s0001	0	1000	LR
FECRMtonex	b0150+b1252+b3005+b3006	0	1000	LR
FEENTERES	b0585	0	1000	LR
FEENTERR1		0	1000	LR
FEENTERR2		0	1000	LR
FEENTERR3		0	1000	LR
FEENTERR4	b3070	0	1000	LR
FEENTERabcpp	b0588+b0589+b0590+b0592	0	1000	LR
FEENTERexs	s0001	0	1000	LR
FEENTERtex	b3035	0	1000	LR
FEENTERtonex	b0584+b1252+b3005+b3006	0	1000	LR
FEENTERtpp	b0591	0	1000	LR
FEOXAMR1	b4367	0	1000	LR
FEOXAMR2	b4367	0	1000	LR
FEOXAMR3	b4367	0	1000	LR
FEOXAMUtex		0	1000	LR
FEOXAMUtpp		0	1000	LR
FEOXAMabcpp	b0151+b0152+b0153	0	1000	LR
FEOXAMexs	s0001	0	1000	LR
FEOXAMtonex	b0150+b1252+b3005+b3006	0	1000	LR
FEROpp	b0123;b3336	0	1000	LR
FESD1s	s0001	0	1000	LR
FESD2s	s0001	0	1000	LR
FESR	b4209	0	1000	LR
FHL	b2481+b2482+b2483+b2484+b2485+b2486+b2487+b2488+b2489+b2490+b4079;b2719+b2720+b2721+b2722+b2723+b2724+b4079	0	0	LR
FLDR2	b0684+b3924;b2895+b3924	0	1000	LR
FLVR	b2763+b2764;b3844	0	1000	LR
FLVRx	b3844	0	1000	LR
FMNAT	b0025	0	1000	LR
FMNRx	b0937;b3844	0	1000	LR
FMNRx2	b0937;b2763+b2764;b3844	0	1000	LR
FMNt	b1985	0	1000	LR
FMNtex	b0241;b0929;b1377;b2215	-1000	1000	B
FOMETRi	b2912	0	1000	LR
FORCT	b2374	-1000	1000	B
FORt2pp	b0904;b2492	0	1000	LR
FORtex	b0241;b0929;b1377;b2215	-1000	1000	B
FORtppi	b0904;b2492	0	1000	LR
FRD2	b4151+b4152+b4153+b4154	0	1000	LR
FRD3	b4151+b4152+b4153+b4154	0	1000	LR
FRUK	b2168	0	1000	LR
FRULYSDG	b3371	-1000	1000	B
FRULYSE	b4474	-1000	1000	B
FRULYSK	b3374	0	1000	LR
FRULYSt2pp	b3370	0	1000	LR
FRULYStex	b0241;b0929;b1377;b2215	-1000	1000	B
FRUURt2rpp	b4321	-1000	1000	B
FRUURtex	b0241;b0929;b1377;b2215	-1000	1000	B
FRUpts2pp	b1817+b1818+b1819+b2415+b2416	0	1000	LR
FRUptspp	b2167+b2169+b2415+b2416	0	1000	LR
FRUtex	b0241;b0929;b1377;b2215	-1000	1000	B
FTHFD	b1232	0	1000	LR
FTHFLi		0	1000	LR
FUCtex	b0241;b0929;b1377;b2215	-1000	1000	B
FUCtpp	b2801	-1000	1000	B
FUM	b1611;b1612;b4122	-1000	1000	B
FUMt1pp	b1206	-1000	1000	B
FUMt2_2pp	b3528	0	1000	LR
FUMt2_3pp	b0621;b4123;b4138	0	1000	LR
FUMtex	b0241;b0929;b1377;b2215	-1000	1000	B
FUSAtex	b0241;b0929;b1377;b2215	-1000	1000	B
FUSAtpp	b0462+b0463+b3035;b0463+b2470+b3035	0	1000	LR
Ftex	b0241;b0929;b1377;b2215	-1000	1000	B
Ftpp	b0624	0	1000	LR
G1PACT	b3730	0	1000	LR
G1PP	b2293;b3697;b3885	0	1000	LR
G1PPpp	b0383;b1002	0	1000	LR
G1PTT	b2039;b3789	0	1000	LR
G1Ptex	b0241;b0929;b1377;b2215	-1000	1000	B
G1SAT	b0154	-1000	1000	B
G2PP	b2533	0	1000	LR
G2PPpp	b0383;b4055	0	1000	LR
G3PAT120	b1094+b4041	0	1000	LR
G3PAT140	b1094+b4041	0	1000	LR
G3PAT141	b1094+b4041	0	1000	LR
G3PAT160	b1094+b4041	0	1000	LR
G3PAT161	b1094+b4041	0	1000	LR
G3PAT180	b1094+b4041	0	1000	LR
G3PAT181	b1094+b4041	0	1000	LR
G3PCabcpp	b3450+b3451+b3452+b3453	0	1000	LR
G3PCtex	b0241;b0929;b1377;b2215	-1000	1000	B
G3PD2	b3608	-1000	1000	B
G3PD5	b2241+b2242+b2243;b3426	0	1000	LR
G3PD6	b2241+b2242+b2243	0	1000	LR
G3PD7	b2241+b2242+b2243	0	1000	LR
G3PEabcpp	b3450+b3451+b3452+b3453	0	1000	LR
G3PEtex	b0241;b0929;b1377;b2215	-1000	1000	B
G3PGabcpp	b3450+b3451+b3452+b3453	0	1000	LR
G3PGtex	b0241;b0929;b1377;b2215	-1000	1000	B
G3PIabcpp	b3450+b3451+b3452+b3453	0	1000	LR
G3PItex	b0241;b0929;b1377;b2215	-1000	1000	B
G3PSabcpp	b3450+b3451+b3452+b3453	0	1000	LR
G3PStex	b0241;b0929;b1377;b2215	-1000	1000	B
G3PT	b0675;b0822	0	1000	LR
G5SADs	s0001	0	1000	LR
G5SD	b0243	0	1000	LR
G6PDA	b0678	0	1000	LR
G6PDH2r	b1852	-1000	1000	B
G6PP	b0822;b2293;b3826	0	1000	LR
G6Pt6_2pp	b3666	0	1000	LR
G6Ptex	b0241;b0929;b1377;b2215	-1000	1000	B
GAL1PPpp	b1002	0	1000	LR
GAL1Ptex	b0241;b0929;b1377;b2215	-1000	1000	B
GALBDtex	b0241;b0929;b1377;b2215	-1000	1000	B
GALCTD	b3128	0	1000	LR
GALCTLO	b4358	0	1000	LR
GALCTND	b4478	0	1000	LR
GALCTNLt2pp	b4356	0	1000	LR
GALCTNLtex	b0241;b0929;b1377;b2215	-1000	1000	B
GALCTNt2pp	b3691	0	1000	LR
GALCTNtex	b0241;b0929;b1377;b2215	-1000	1000	B
GALCTt2rpp	b2789;b3127	-1000	1000	B
GALCTtex	b0241;b0929;b1377;b2215	-1000	1000	B
GALKr	b0757	-1000	1000	B
GALM2pp	b0756	0	1000	LR
GALS3	b4119	0	1000	LR
GALT1	b3628	0	1000	LR
GALTptspp	b2092+b2093+b2094+b2415+b2416	0	1000	LR
GALTtex	b0241;b0929;b1377;b2215	-1000	1000	B
GALURt2rpp	b3093	-1000	1000	B
GALURtex	b0241;b0929;b1377;b2215	-1000	1000	B
GALUi	b1236	0	1000	LR
GALabcpp	b2148+b2149+b2150;b4227+b4230+b4231+b4485	0	1000	LR
GALt2pp	b2943	0	1000	LR
GALtex	b0241;b0929;b1377;b2215	-1000	1000	B
GAM6Pt6_2pp	b3666	0	1000	LR
GAMAN6Ptex	b0241;b0929;b1377;b2215	-1000	1000	B
GAMptspp	b1817+b1818+b1819+b2415+b2416	0	1000	LR
GAMtex	b0241;b0929;b1377;b2215	-1000	1000	B
GAPD	b1779	-1000	1000	B
GAPP	b1727	0	1000	LR
GARFT	b2500	-1000	1000	B
GART	b1849	0	1000	LR
GBBTNtex	b0241;b0929;b1377;b2215	-1000	1000	B
GCALDD	b1415	0	1000	LR
GDMANE	b2052	0	1000	LR
GDPDPK	b2784;b3650	0	1000	LR
GDPMNH	b2051	0	1000	LR
GDPMNP	b2467	0	1000	LR
GDPTPDP	b3650	0	1000	LR
GDPtex	b0241;b0929;b1377;b2215	-1000	1000	B
GF6PTA	b3729	0	1000	LR
GGGABADr	b1300	-1000	1000	B
GGGABAH	b1298	0	1000	LR
GGPTRCO	b1301	0	1000	LR
GGPTRCS	b1297	0	1000	LR
GHBDHx	b3882	-1000	1000	B
GHMT2r	b2551	-1000	1000	B
GK1	b3648	-1000	1000	B
GLBRAN2	b3432	0	1000	LR
GLCATr	b0459	-1000	1000	B
GLCDpp	b0124;b0837	0	1000	LR
GLCNt2rpp	b3415;b4265;b4321;b4476	-1000	1000	B
GLCNtex	b0241;b0929;b1377;b2215	-1000	1000	B
GLCP	b3417;b3428	0	1000	LR
GLCP2	b3417;b3428	0	1000	LR
GLCRAL	b3126	0	1000	LR
GLCRD	b2787;b2788	0	1000	LR
GLCRt2rpp	b2789;b3127	-1000	1000	B
GLCRtex	b0241;b0929;b1377;b2215	-1000	1000	B
GLCS1	b3429	0	1000	LR
GLCTR1	b3631	0	1000	LR
GLCTR2	b3627	0	1000	LR
GLCTR3	b3626	0	1000	LR
GLCUR1Ptex	b0241;b0929;b1377;b2215	-1000	1000	B
GLCURt2rpp	b3093;b3909	-1000	1000	B
GLCURtex	b0241;b0929;b1377;b2215	-1000	1000	B
GLCabcpp	b2148+b2149+b2150	0	1000	LR
